console_display,full_title,hymn_key,total_search_results,tune_title,tune_slug,is_relevant,vote_count,total_runs,confidence,reasoning,composer,meter,key,num_hymnals,midi_url,recording_url,pdf_url,hymnary_url,normalized_title,in_hymn_book
OurSovereignKing,To Jesus Christ Our Sovereign King,to_jesus_christ_our_sovereign_king,10,MIT FREUDEN ZART,mit_freuden_zart,False,0,3,high,MIT FREUDEN ZART is strongly tied to “Sing Praise to God Who Reigns Above” in both the search card and instance percentages. There is no evidence in the provided associated texts that it is used for “To Jesus Christ Our Sovereign King.”,,8.7.8.7.8.8.7,D Major,174,https://hymnary.org/media/fetch/80018,https://hymnary.org/media/fetch/198916,https://hymnary.org/media/fetch/80019,https://hymnary.org/tune/mit_freuden_zart,MITFREUDENZART,False
WakeSleep NoLong,"Wake, O Wake, and Sleep No Longer",wake_o_wake_and_sleep_no_longer,9,WACHET AUF (Nicolai),wachet_auf_nicolai,True,3,3,high,"The search card explicitly lists it as used with the text “Wake, O Wake, and Sleep No Longer,” and this is the classic Nicolai tune universally associated with “Wake, Awake, for Night Is Flying,” a close/standard English title for the same hymn.",Philipp Nicolai (1599),8.9.8.8.9.8.6.6.4.8.8,C Major,369,https://hymnary.org/media/fetch/81597,https://hymnary.org/media/fetch/222272,https://hymnary.org/media/fetch/81598,https://hymnary.org/tune/wachet_auf_nicolai,WACHETAUFNICOLAI,False
WakeSleep NoLong,"Wake, O Wake, and Sleep No Longer",wake_o_wake_and_sleep_no_longer,9,WERDE MUNTER,werde_munter_schop,False,0,3,high,"Hymnary’s primary association is with “Rouse thy self, my Soul, and gather” and the tune is best known as the chorale behind “Jesus, Joy of Our Desiring,” not as a setting of “Wake, O Wake, and Sleep No Longer.”",Johann Schop (1642),8.7.8.7.7.7.8.8,F Major,184,https://hymnary.org/media/fetch/81847,https://hymnary.org/media/fetch/222788,https://hymnary.org/media/fetch/81848,https://hymnary.org/tune/werde_munter_schop,WERDEMUNTER,False
WakeSleep NoLong,"Wake, O Wake, and Sleep No Longer",wake_o_wake_and_sleep_no_longer,9,DARMSTADT (Fritsch),darmstadt_fritsch,False,0,3,high,"This tune is strongly tied to “O God, Thou Faithful God” (and also “Christ Is the World's True Light”) per associated texts and instance percentages, with no indication it is used for “Wake, O Wake, and Sleep No Longer.”",Adam Krieger (1657),6.7.6.7.6.6.6.6,C Major,109,https://hymnary.org/media/fetch/80699,https://hymnary.org/media/fetch/205841,https://hymnary.org/media/fetch/80700,https://hymnary.org/tune/darmstadt_fritsch,DARMSTADTFRITSCH,False
WakeSleep NoLong,"Wake, O Wake, and Sleep No Longer",wake_o_wake_and_sleep_no_longer,9,"[O Gott, Du frommer Gott] (33654)",o_gott_du_frommer_gott_33654,False,0,3,high,"The tune’s documented use is for “O God, Thou Faithful God / O Gott, du frommer Gott,” and there is no evidence in the associated texts/usage data connecting it to “Wake, O Wake, and Sleep No Longer.”",,6.7.6.7.6.6.6.6,F Major,66,https://hymnary.org/media/fetch/114808,https://hymnary.org/media/fetch/181558,https://hymnary.org/media/fetch/114810,https://hymnary.org/tune/o_gott_du_frommer_gott_33654,OGOTTDUFROMMERGOTT33654,False
WakeSleep NoLong,"Wake, O Wake, and Sleep No Longer",wake_o_wake_and_sleep_no_longer,9,VON GOTT WILL ICH NICHT LASSEN (11231),von_gott_will_ich_nicht_lassen_11231,False,0,3,high,"Hymnary associates this tune with “From God shall nought divide me,” “Von Gott will ich nicht lassen,” and “Mit Ernst, o Menschenkinder!”—not with Nicolai’s watchman/bridal hymn text (“Wake, O Wake…”).",,7.6.7.6.6.7.7.6,g minor,30,https://hymnary.org/media/fetch/109885,https://hymnary.org/media/fetch/190119,https://hymnary.org/media/fetch/109887,https://hymnary.org/tune/von_gott_will_ich_nicht_lassen_11231,VONGOTTWILLICHNICHTLASSEN11231,False
WeGather Together,We Gather Together,we_gather_together,10,ST. GEORGE'S WINDSOR (Elvey),st_georges_windsor_elvey,False,0,3,high,"Hymnary’s search card and associated texts show this tune is primarily used with “Come, Ye Thankful People, Come” (59.8%) and not with “We Gather Together.” The meter (7.7.7.7) also does not match the usual 12.11.12.11 of “We Gather Together.”",George J. Elvey (1856),7.7.7.7,G Major,720,https://hymnary.org/media/fetch/80592,https://hymnary.org/media/fetch/222529,https://hymnary.org/media/fetch/80593,https://hymnary.org/tune/st_georges_windsor_elvey,STGEORGESWINDSORELVEY,False
WeGather Together,We Gather Together,we_gather_together,10,ST. LOUIS (Redner),st_louis_redner,False,0,3,high,"The tune ST. LOUIS is overwhelmingly associated with “O Little Town of Bethlehem” (87.8%) per Hymnary, with no indication it is used for “We Gather Together.” Its 8.6.8.6 meter is incompatible with the standard “We Gather Together” text meter.",Lewis H. Redner (1868),8.6.8.6,F Major/G Major or modal,519,https://hymnary.org/media/fetch/80196,https://hymnary.org/media/fetch/222384,https://hymnary.org/media/fetch/80197,https://hymnary.org/tune/st_louis_redner,STLOUISREDNER,False
WeGather Together,We Gather Together,we_gather_together,10,KREMSER,kremser,True,3,3,high,"Hymnary explicitly lists “We Gather Together” as the used-with text for KREMSER, and it appears in associated texts with a substantial usage share (43.5%). This is the well-known traditional tune for “We Gather Together” (from the Dutch “Wilt heden nu treden”).",,12.11.12.11,B♭ Major/C Major/D Major,354,https://hymnary.org/media/fetch/80000,https://hymnary.org/media/fetch/222200,https://hymnary.org/media/fetch/80001,https://hymnary.org/tune/kremser,KREMSER,False
WeGather Together,We Gather Together,we_gather_together,10,HOLY MANNA,holy_manna,False,0,3,high,"HOLY MANNA is chiefly associated with “Brethren, We Have Met to Worship” and other texts per Hymnary, not “We Gather Together.” Its 8.7.8.7 D meter does not fit the typical 12.11.12.11 structure of “We Gather Together.”",,8.7.8.7 D,A Major/G Major,289,https://hymnary.org/media/fetch/80663,https://hymnary.org/media/fetch/84267,https://hymnary.org/media/fetch/80664,https://hymnary.org/tune/holy_manna,HOLYMANNA,False
WeGather Together,We Gather Together,we_gather_together,10,SLANE,slane,False,0,3,high,"SLANE is strongly tied to “Be Thou My Vision” (45.6%) and “Lord of All Hopefulness,” and Hymnary does not indicate it as a setting for “We Gather Together.” The 10.10.10.10 meter also does not match the standard meter of the hymn text.",Anonymous,10.10.10.10,E♭ Major,288,https://hymnary.org/media/fetch/80535,https://hymnary.org/media/fetch/223212,https://hymnary.org/media/fetch/96246,https://hymnary.org/tune/slane,SLANE,True
WeGive Thee Thine,We Give Thee but Thine Own,we_give_thee_but_thine_own,10,ST. STEPHEN (Jones),st_stephen_jones,False,0,3,high,"The search card lists it as used with the different text “Fountain of good, to own Thy love,” and the instance percentages show 100% with other texts and none with “We Give Thee but Thine Own.”",William Jones (1789),8.6.8.6,G Major,384,https://hymnary.org/media/fetch/81619,https://hymnary.org/media/fetch/221655,https://hymnary.org/media/fetch/81620,https://hymnary.org/tune/st_stephen_jones,STSTEPHENJONES,False
WeGive Thee Thine,We Give Thee but Thine Own,we_give_thee_but_thine_own,10,SCHUMANN (51567),schumann_masonwebb,True,3,3,high,"The tune’s used-with text is explicitly “We Give Thee But Thine Own,” and the associated_texts field matches the hymn title; a substantial share of instances (35.1%) confirms common pairing.",,6.6.8.6,A♭ Major,379,https://hymnary.org/media/fetch/82228,https://hymnary.org/media/fetch/205781,https://hymnary.org/media/fetch/82229,https://hymnary.org/tune/schumann_masonwebb,SCHUMANN51567,False
WeGive Thee Thine,We Give Thee but Thine Own,we_give_thee_but_thine_own,10,TRENTHAM,trentham_jackson,True,3,3,medium,"Although Hymnary’s associated_texts/percentages show it is most often used with “Breathe on me, Breath of God,” the search card indicates it is also used with “We Give Thee But Thine Own,” and the meter (6.6.8.6) is compatible.",Robert Jackson (1878),6.6.8.6,E Major,251,https://hymnary.org/media/fetch/80779,https://hymnary.org/media/fetch/222229,https://hymnary.org/media/fetch/80780,https://hymnary.org/tune/trentham_jackson,TRENTHAM,True
WeGive Thee Thine,We Give Thee but Thine Own,we_give_thee_but_thine_own,10,ST. ANDREW (Barnby),st_andrew_barnby,True,3,3,high,"Both the search card and associated_texts include “We Give Thee But Thine Own,” and the instance percentages show a notable usage share (19.4%) with this hymn.",Joseph Barnby (1866),6.6.8.6,E♭ Major,250,https://hymnary.org/media/fetch/82427,https://hymnary.org/media/fetch/221191,https://hymnary.org/media/fetch/82428,https://hymnary.org/tune/st_andrew_barnby,STANDREWBARNBY,False
WeGive Thee Thine,We Give Thee but Thine Own,we_give_thee_but_thine_own,10,FRANCONIA (König),franconia_konig,False,0,3,medium,"Despite the search card line, Hymnary’s associated_texts and instance percentages point elsewhere (notably “Purity of Heart”), with no explicit evidence here that FRANCONIA is genuinely established for “We Give Thee but Thine Own.”",,6.6.8.6,E♭ Major,246,https://hymnary.org/media/fetch/81644,https://hymnary.org/media/fetch/221648,https://hymnary.org/media/fetch/81645,https://hymnary.org/tune/franconia_konig,FRANCONIAKNIG,False
ThreeKings Orient,We Three Kings of Orient Are,we_three_kings_of_orient_are,4,KINGS OF ORIENT,kings_of_orient_hopkins,True,3,3,high,"This is the standard tune by J. H. Hopkins for the carol; the search card explicitly says it is used with “We Three Kings,” and the associated text/instance percentage (89.5%) strongly confirm the linkage.",John Henry Hopkins (1857),8.8.4.4.6 with refrain,e minor/G Major,230,https://hymnary.org/media/fetch/81860,https://hymnary.org/media/fetch/199080,https://hymnary.org/media/fetch/81861,https://hymnary.org/tune/kings_of_orient_hopkins,KINGSOFORIENT,True
ThreeKings Orient,We Three Kings of Orient Are,we_three_kings_of_orient_are,4,"[Savior, listen to our prayer] (Kellogg)",savior_listen_to_our_prayer_kellogg,True,3,3,medium,"Hymnary lists “We Three Kings of Orient Are” among the tune’s associated texts with a substantial share (47.8%), indicating it is genuinely used as an alternate setting, even though it is also commonly used with “Coming to Jesus.”",Edward W. Kellogg (1862),,A♭ Major,23,https://hymnary.org/media/fetch/138707,,https://hymnary.org/media/fetch/194388,https://hymnary.org/tune/savior_listen_to_our_prayer_kellogg,SAVIORLISTENTOOURPRAYERKELLOGG,False
ThreeKings Orient,We Three Kings of Orient Are,we_three_kings_of_orient_are,4,[We three kings of Orient are] (Babcock),we_three_kings_of_orient_are_babcock,True,3,3,high,"The associated texts and instance percentage show it is used exclusively with “We Three Kings of Orient Are” (100%), so it is a direct setting of the hymn text.",Maltbie D. Babcock,,D Major,1,https://hymnary.org/media/fetch/159412,,,https://hymnary.org/tune/we_three_kings_of_orient_are_babcock,WETHREEKINGSOFORIENTAREBABCOCK,False
ThreeKings Orient,We Three Kings of Orient Are,we_three_kings_of_orient_are,4,[We three kings of Orient are] (Smith),we_three_kings_of_orient_are_smith,True,3,3,high,"The search card and associated texts both name “We Three Kings of Orient Are,” and the tune is listed as 100% used with that text, confirming it as a genuine setting.",Eleanor Smith,,,1,,,,https://hymnary.org/tune/we_three_kings_of_orient_are_smith,WETHREEKINGSOFORIENTARESMITH,False
WhatFriendJesus,What A Friend We Have in Jesus,what_a_friend_we_have_in_jesus,10,NETTLETON,nettleton,False,0,3,high,"NETTLETON is overwhelmingly associated with “Come, Thou Fount of Every Blessing” (66.6%) and the tune’s associated texts list that hymn, not “What a Friend We Have in Jesus.” Despite sharing the same meter, it is not a recognized setting for this text.",Anonymous,8.7.8.7 D,D Major/E Major,981,https://hymnary.org/media/fetch/79997,https://hymnary.org/media/fetch/222247,https://hymnary.org/media/fetch/79998,https://hymnary.org/tune/nettleton,NETTLETON,False
WhatFriendJesus,What A Friend We Have in Jesus,what_a_friend_we_have_in_jesus,10,BEACH SPRING,beach_spring,True,3,3,medium,"The search card explicitly lists this tune as used with the text “What a Friend We Have in Jesus,” which is strong evidence of a genuine association. The instance list is diffuse, but the direct ‘used_with_text’ match supports relevance.",,8.7.8.7 D,F Major,234,https://hymnary.org/media/fetch/104996,https://hymnary.org/media/fetch/199359,https://hymnary.org/media/fetch/111237,https://hymnary.org/tune/beach_spring,BEACHSPRING,False
WhatFriendJesus,What A Friend We Have in Jesus,what_a_friend_we_have_in_jesus,10,BETHANY (Smart),bethany_smart,True,3,3,medium,"The search card again names “What a Friend We Have in Jesus” as the text used with this tune, and the meter (8.7.8.7 D) fits the hymn. Although BETHANY is best known for “Jesus, I My Cross Have Taken,” it is plausibly and attestedly used for this text.",Henry Thomas Smart (1867),8.7.8.7 D,E♭ Major,207,https://hymnary.org/media/fetch/82080,https://hymnary.org/media/fetch/221661,https://hymnary.org/media/fetch/82081,https://hymnary.org/tune/bethany_smart,BETHANYSMART,False
WhatFriendJesus,What A Friend We Have in Jesus,what_a_friend_we_have_in_jesus,10,LUX PRIMA (Gounod),lux_prima_gounod,False,0,3,high,"LUX PRIMA (Gounod) is primarily associated with other texts (e.g., “Christ, Whose glory fills the skies,” “Christ, a True Friend,” “Savior, Now the Day Is Ending”) and the search card points to “Friend of Sinners,” not “What a Friend We Have in Jesus.” Its meter (7.7.7.7.7.7) also does not match the hymn’s common 8.7.8.7 D.",Charles F. Gounod (1872),7.7.7.7.7.7,F Major or modal,164,https://hymnary.org/media/fetch/83559,https://hymnary.org/media/fetch/152883,https://hymnary.org/media/fetch/83560,https://hymnary.org/tune/lux_prima_gounod,LUXPRIMAGOUNOD,False
WhatFriendJesus,What A Friend We Have in Jesus,what_a_friend_we_have_in_jesus,10,[I am on a shining pathway],i_am_on_a_shining_pathway_scott,False,1,3,medium,"Although the search card claims it is used with “What a Friend We Have in Jesus,” the tune’s associated texts and leading instances are for “The Man of Galilee” and “Christ is All the World to Me,” not this hymn. The irregular meter also makes it an unlikely standard setting for “What a Friend We Have in Jesus.”",,8.6.8.6.7.7.8.7,C Major,118,https://hymnary.org/media/fetch/110485,,https://hymnary.org/media/fetch/110487,https://hymnary.org/tune/i_am_on_a_shining_pathway_scott,IAMONASHININGPATHWAY,False
WhatChildIs This,What Child Is This,what_child_is_this,10,GREENSLEEVES,greensleeves,True,3,3,high,"GREENSLEEVES is the standard and overwhelmingly common tune for ""What Child Is This""; the search card and associated_texts match exactly, with 81.4% usage for this text.",,8.7.8.7.6.8.6.7,e minor,196,https://hymnary.org/media/fetch/82274,https://hymnary.org/media/fetch/222392,https://hymnary.org/media/fetch/82275,https://hymnary.org/tune/greensleeves,GREENSLEEVES,True
WhatChildIs This,What Child Is This,what_child_is_this,10,WONDROUS LOVE (Southern Harmony),wondrous_love_southern_harmony,False,0,3,high,"This tune is primarily and historically associated with the different hymn text ""What Wondrous Love Is This"" (89.7%); neither the search card nor associated_texts connect it to ""What Child Is This.""",Anonymous,12.9.6.6.12.9,d minor or modal,147,https://hymnary.org/media/fetch/80248,https://hymnary.org/media/fetch/84620,https://hymnary.org/media/fetch/80249,https://hymnary.org/tune/wondrous_love_southern_harmony,WONDROUSLOVESOUTHERNHARMONY,False
